Pourcentage erreur;Voisin;Dimension
24.67;18;('Taille', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
23.36;19;('Taille', 'Tendance helice', 'Tendance feuillet', 'Hydropathie', 'Pi')
24.34;1;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
27.3;2;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
22.37;3;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;4;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.99;5;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
25.66;6;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;7;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;8;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
21.05;9;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;10;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
22.04;11;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;12;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
23.36;13;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;14;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
23.03;15;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;16;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;17;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;18;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;19;('Taille', 'Tendance helice', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;1;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
27.63;2;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.34;3;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.66;4;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;5;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;6;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
25.33;7;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
26.32;8;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
21.71;9;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.68;10;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;11;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.36;12;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;13;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.36;14;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
22.7;15;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
23.36;16;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;17;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.67;18;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
24.01;19;('Taille', 'Tendance feuillet', 'Flexibilite', 'Hydropathie', 'Pi')
33.55;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
33.55;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
29.93;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
27.96;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
29.28;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
28.29;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
29.61;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
26.32;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
25.99;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
25.99;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
27.96;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
27.63;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
28.62;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
27.96;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
26.97;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
25.99;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
26.97;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
26.97;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
26.97;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Tendance feuillet')
34.87;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
33.22;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
32.57;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
30.59;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
30.92;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
29.61;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
29.61;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.64;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
28.95;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.97;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
29.61;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.97;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
27.96;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
27.96;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
27.63;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.97;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.64;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.97;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
26.97;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Flexibilite')
32.24;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
35.2;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
32.57;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
29.61;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
29.28;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
30.92;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
29.93;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
28.62;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
28.62;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
26.32;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
27.96;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
27.63;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
27.96;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
27.96;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
28.29;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
28.62;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
26.64;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
27.3;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
29.28;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Hydropathie')
32.57;1;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
34.54;2;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
32.57;3;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
29.61;4;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
29.28;5;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
30.59;6;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
28.62;7;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.32;8;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.32;9;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.97;10;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.64;11;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.97;12;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.97;13;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
27.96;14;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
25.99;15;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.97;16;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
25.66;17;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
25.33;18;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
26.32;19;('Polarite', 'Charge', 'Volume', 'Tendance helice', 'Pi')
31.91;1;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
31.91;2;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
31.25;3;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
28.62;4;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
29.28;5;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
28.95;6;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
29.61;7;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
26.64;8;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
25.99;9;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
25.99;10;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
27.63;11;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
26.32;12;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
28.62;13;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
27.63;14;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
26.32;15;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
25.66;16;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
25.99;17;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
26.64;18;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
26.32;19;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Flexibilite')
30.92;1;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
33.55;2;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
31.91;3;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.95;4;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.62;5;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
30.59;6;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
29.28;7;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.29;8;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.95;9;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
26.64;10;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
27.63;11;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
27.63;12;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
27.96;13;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.95;14;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.62;15;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.62;16;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
26.64;17;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
27.63;18;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
28.62;19;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Hydropathie')
29.61;1;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
32.24;2;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
31.58;3;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
28.95;4;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
28.95;5;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
29.93;6;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
26.97;7;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.99;8;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.0;9;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.66;10;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.0;11;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.66;12;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.66;13;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
26.97;14;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.99;15;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.99;16;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.33;17;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
24.67;18;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
25.33;19;('Polarite', 'Charge', 'Volume', 'Tendance feuillet', 'Pi')
31.91;1;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
34.87;2;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
32.89;3;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
29.61;4;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
29.28;5;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
30.92;6;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
30.26;7;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
28.62;8;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
28.95;9;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
26.64;10;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
27.63;11;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
27.96;12;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
27.63;13;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
28.62;14;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
28.95;15;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
29.61;16;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
27.3;17;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
27.63;18;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
28.95;19;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Hydropathie')
31.58;1;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
34.21;2;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
32.57;3;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
29.61;4;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
28.95;5;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
30.92;6;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
28.62;7;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
26.32;8;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
26.32;9;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
27.3;10;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
26.64;11;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
26.97;12;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
27.3;13;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
27.96;14;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
25.66;15;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
27.3;16;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
25.0;17;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
25.33;18;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
25.99;19;('Polarite', 'Charge', 'Volume', 'Flexibilite', 'Pi')
30.59;1;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
33.88;2;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
30.26;3;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
30.26;4;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
28.62;5;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
28.62;6;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.99;7;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.66;8;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
26.32;9;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
26.97;10;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.66;11;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
26.64;12;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.66;13;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.99;14;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
24.67;15;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
26.97;16;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
24.01;17;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.66;18;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
27.3;19;('Polarite', 'Charge', 'Volume', 'Hydropathie', 'Pi')
25.33;1;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
30.26;2;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
28.29;3;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
26.64;4;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.66;5;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.99;6;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
26.64;7;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
26.32;8;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.99;9;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.66;10;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.66;11;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.0;12;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.66;13;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.33;14;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.0;15;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.99;16;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.99;17;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
27.3;18;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
25.99;19;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Flexibilite')
26.97;1;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
29.93;2;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
31.58;3;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
28.29;4;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
29.61;5;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
29.93;6;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
28.95;7;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.33;8;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.0;9;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.99;10;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
26.32;11;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.66;12;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.0;13;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.33;14;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.66;15;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.33;16;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.0;17;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.99;18;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
25.33;19;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Hydropathie')
23.36;1;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
28.95;2;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
25.66;3;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
25.33;4;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.63;5;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.63;6;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
26.97;7;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
26.32;8;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
25.99;9;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.3;10;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.63;11;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.63;12;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
28.29;13;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
29.61;14;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.63;15;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
27.3;16;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
26.97;17;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
26.97;18;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
26.97;19;('Polarite', 'Charge', 'Tendance helice', 'Tendance feuillet', 'Pi')
29.28;1;('Polarite', 'Charge', 'Tendance helice', 'Flexibilite', 'Hydropathie')
